notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./ews-collection.ipynb,v2_contract (amft.db),installment_start_date,ews_daily (amft.db),installment_start_date,DATE_EXPR,"(F.date_format(column(""installment_start_date""), ""yyyyMMdd"""
./ews-collection.ipynb,v2_contract (amft.db),loan_amount,ews_daily (amft.db),loan_amount,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),loan_term,ews_daily (amft.db),loan_term,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),mobile,ews_daily (amft.db),mobile,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),momo_score,ews_daily (amft.db),momo_score,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),payment,ews_daily (amft.db),payment,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),remaining_due_capital,ews_daily (amft.db),payment,EXPRESSION,"column(""remaining_due_capital"""
./ews-collection.ipynb,v2_contract (amft.db),momo_score,ews_daily (amft.db),risk_by_MM_score,CONDITIONAL,"when(column('momo_score') <= 755, 'black'"
./ews-collection.ipynb,v2_contract (amft.db),utm_source,ews_daily (amft.db),utm_source,DIRECT,
./ews-collection.ipynb,v2_contract (amft.db),utm_source_date,ews_daily (amft.db),utm_source_date,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),bucket_closing,fact_collection_daily (amft.db),bucket_closing,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),bucket_current,fact_collection_daily (amft.db),bucket_closing,EXPRESSION,col('bucket_current'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),bucket_closing,LITERAL,lit(None
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),bucket_closing,fact_collection_daily (amft.db),bucket_closing,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),bucket_current,fact_collection_daily (amft.db),bucket_closing,EXPRESSION,col('bucket_current'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),_LITERAL_,fact_collection_daily (amft.db),bucket_closing,LITERAL,lit(None
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),bucket_current,fact_collection_daily (amft.db),bucket_current,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),due_number,fact_collection_daily (amft.db),bucket_current,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0) & (col(""due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),current_dpd,fact_collection_daily (amft.db),bucket_current,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0) & (col(""due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),bucket_current,fact_collection_daily (amft.db),bucket_current,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),due_number,fact_collection_daily (amft.db),bucket_current,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0) & (col(""due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),current_dpd,fact_collection_daily (amft.db),bucket_current,CONDITIONAL,"when((col(""current_dpd"") >= -5) & (col(""current_dpd"") <= 0) & (col(""due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),bucket_opening,fact_collection_daily (amft.db),bucket_opening,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),furthest_due_number,fact_collection_daily (amft.db),bucket_opening,CONDITIONAL,"when((col(""current_dpd"") < -5) & (col(""furthest_due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),current_dpd,fact_collection_daily (amft.db),bucket_opening,CONDITIONAL,"when((col(""current_dpd"") < -5) & (col(""furthest_due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),bucket_opening,fact_collection_daily (amft.db),bucket_opening,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),furthest_due_number,fact_collection_daily (amft.db),bucket_opening,CONDITIONAL,"when((col(""current_dpd"") < -5) & (col(""furthest_due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),current_dpd,fact_collection_daily (amft.db),bucket_opening,CONDITIONAL,"when((col(""current_dpd"") < -5) & (col(""furthest_due_number"")==1), lit(""B0-new"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),remaining_due_capital,fact_collection_daily (amft.db),capital_collected,EXPRESSION,col('installment_capital')-col('remaining_due_capital'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),installment_capital,fact_collection_daily (amft.db),capital_collected,EXPRESSION,col('installment_capital')-col('remaining_due_capital'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),collected,fact_collection_daily (amft.db),collected,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),collected,fact_collection_daily (amft.db),collected,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),collected_opening,fact_collection_daily (amft.db),collected,EXPRESSION,col('collected_current')-col('collected_opening'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),collected_current,fact_collection_daily (amft.db),collected,EXPRESSION,col('collected_current')-col('collected_opening'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),contract_id,fact_collection_daily (amft.db),contract_id,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),contract_id,fact_collection_daily (amft.db),contract_id,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),current_dpd,fact_collection_daily (amft.db),current_dpd,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),current_dpd,fact_collection_daily (amft.db),current_dpd,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),current_paid,fact_collection_daily (amft.db),current_paid,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),date_key,fact_collection_daily (amft.db),date_key,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),date_key,LITERAL,lit(dk
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),date_key,fact_collection_daily (amft.db),date_key,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),_LITERAL_,fact_collection_daily (amft.db),date_key,LITERAL,lit(date_key
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),date_month,fact_collection_daily (amft.db),date_month,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),date_month,LITERAL,"date_format(""log_time"", ""yyyyMM"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),date_month,fact_collection_daily (amft.db),date_month,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),_LITERAL_,fact_collection_daily (amft.db),date_month,LITERAL,lit(this_month
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),previous_date_key,fact_collection_daily (amft.db),days_from_log_time,DATE_EXPR,"datediff(to_date(col(""previous_date_key""),'yyyyMMdd'), col(""max_installment_end_date"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),max_installment_end_date,fact_collection_daily (amft.db),days_from_log_time,DATE_EXPR,"datediff(to_date(col(""previous_date_key""),'yyyyMMdd'), col(""max_installment_end_date"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),days_from_log_time,fact_collection_daily (amft.db),days_from_log_time,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),date_key,fact_collection_daily (amft.db),days_from_log_time,DATE_EXPR,"datediff(to_date(col(""date_key""),'yyyyMMdd'), col(""max_installment_end_date"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),max_installment_end_date,fact_collection_daily (amft.db),days_from_log_time,DATE_EXPR,"datediff(to_date(col(""date_key""),'yyyyMMdd'), col(""max_installment_end_date"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),dpd,fact_collection_daily (amft.db),dpd,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),dpd,fact_collection_daily (amft.db),dpd,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),due_number,fact_collection_daily (amft.db),due_number,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),due_number,fact_collection_daily (amft.db),due_number,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),days_from_log_time,fact_collection_daily (amft.db),factor,CONDITIONAL,"when(col(""days_from_log_time"") > 0, ceil(col(""days_from_log_time"") / 30"
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),factor,fact_collection_daily (amft.db),factor,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),days_from_log_time,fact_collection_daily (amft.db),factor,CONDITIONAL,"when(col(""days_from_log_time"") > 0, ceil(col(""days_from_log_time"") / 30"
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),fee_collected,fact_collection_daily (amft.db),fee_collected,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),furthest_due_number,fact_collection_daily (amft.db),furthest_due_number,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),hold_collected,fact_collection_daily (amft.db),hold_collected,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),installment_end_date,fact_collection_daily (amft.db),installment_end_date,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),installment_end_date,fact_collection_daily (amft.db),installment_end_date,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),installment_end_date,fact_collection_daily (amft.db),installment_end_month,DATE_EXPR,"date_format(col(""installment_end_date""), ""yyyyMM"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),installment_end_date,fact_collection_daily (amft.db),installment_end_month,DATE_EXPR,"date_format(col(""installment_end_date""), ""yyyyMM"""
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),interest_collected,fact_collection_daily (amft.db),interest_collected,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),log_time,fact_collection_daily (amft.db),log_time,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),max_installment_end_date,fact_collection_daily (amft.db),max_installment_end_date,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),mob,fact_collection_daily (amft.db),mob,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),nearest_due_number,fact_collection_daily (amft.db),mob,EXPRESSION,(col('nearest_due_number')+col('factor'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),factor,fact_collection_daily (amft.db),mob,EXPRESSION,(col('nearest_due_number')+col('factor'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),mob,fact_collection_daily (amft.db),mob,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),nearest_due_number,fact_collection_daily (amft.db),nearest_due_number,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),os_closing,fact_collection_daily (amft.db),os_closing,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),os_current,fact_collection_daily (amft.db),os_closing,EXPRESSION,col('os_current'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),os_closing,LITERAL,lit(None
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_closing,fact_collection_daily (amft.db),os_closing,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_current,fact_collection_daily (amft.db),os_closing,EXPRESSION,col('os_current'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),_LITERAL_,fact_collection_daily (amft.db),os_closing,LITERAL,lit(None
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_opening,fact_collection_daily (amft.db),os_collected,EXPRESSION,col('os_opening')-col('os_current'
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_current,fact_collection_daily (amft.db),os_collected,EXPRESSION,col('os_opening')-col('os_current'
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),os_current,fact_collection_daily (amft.db),os_current,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_current,fact_collection_daily (amft.db),os_current,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),os_opening,fact_collection_daily (amft.db),os_opening,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),os_opening,fact_collection_daily (amft.db),os_opening,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),overdue_fine_collected,fact_collection_daily (amft.db),overdue_fine_collected,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),previous_date_key,fact_collection_daily (amft.db),previous_date_key,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),log_time,fact_collection_daily (amft.db),previous_date_key,DATE_EXPR,"date_format(date_add(col(""log_time""),-1), ""yyyyMMdd"""
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),remaining_due_capital,fact_collection_daily (amft.db),remaining_due_capital,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),remaining_due_capital,fact_collection_daily (amft.db),remaining_due_capital,DIRECT,
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),row_num,LITERAL,row_number(
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),_LITERAL_,fact_collection_daily (amft.db),row_num,LITERAL,row_number(
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),_LITERAL_,fact_collection_daily (amft.db),seq,LITERAL,row_number(
./Collection/fact_collection_daily.ipynb,v2_repayment_current (amft.db),utm_source,fact_collection_daily (amft.db),utm_source,DIRECT,
./Collection/fact_collection_daily_v2.ipynb,repayment_collected (amft.db),utm_source,fact_collection_daily (amft.db),utm_source,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),business_date,fm_blacklist (amft.db),business_date,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),contract_id,fm_blacklist (amft.db),contract_id,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),current_dpd,fm_blacklist (amft.db),current_dpd,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),date_bad,fm_blacklist (amft.db),date_bad,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),business_date,fm_blacklist (amft.db),date_bad,EXPRESSION,"col(""business_date"""
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),disbursed_time,fm_blacklist (amft.db),disbursed_time,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),expired_date,fm_blacklist (amft.db),expired_date,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),date_bad,fm_blacklist (amft.db),expired_date,DATE_EXPR,"date_format(add_months(to_date(col(""date_bad"""
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),identity_card,fm_blacklist (amft.db),identity_card,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),mobile,fm_blacklist (amft.db),mobile,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),no_number,fm_blacklist (amft.db),no_number,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),no_type,fm_blacklist (amft.db),no_type,DIRECT,
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),_LITERAL_,fm_blacklist (amft.db),no_type,LITERAL,"lit(""id_card"""
./fm_blacklist_daily.ipynb,v2_repayment_history (amft.db),_LITERAL_,fm_blacklist (amft.db),row_number,LITERAL,row_number(
./loan-active.ipynb,v2_contract (amft.db),contract_id,loan_active (amft.db),contract_id,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),disbursed_at,loan_active (amft.db),disbursed_at,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),disbursed_date,loan_active (amft.db),disbursed_date,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),dob,loan_active (amft.db),dob,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),due_number,loan_active (amft.db),due_number,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),due_number,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),id_card,loan_active (amft.db),id_card,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),identity_card,loan_active (amft.db),identity_card,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),installment_end_date,loan_active (amft.db),installment_end_date,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),installment_end_date,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),interest_amt,loan_active (amft.db),interest_amt,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),interest_amt,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),loan_amount,loan_active (amft.db),loan_amount,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),loan_code,loan_active (amft.db),loan_code,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),loan_term,loan_active (amft.db),loan_term,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),mobile,loan_active (amft.db),mobile,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),outstanding,loan_active (amft.db),outstanding,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),outstanding,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),partner,loan_active (amft.db),partner,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),partner,LITERAL,F.lit('amft'
./loan-active.ipynb,v2_contract (amft.db),phone,loan_active (amft.db),phone,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),pri_amt,loan_active (amft.db),pri_amt,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),pri_amt,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),pri_outstanding_open,loan_active (amft.db),pri_outstanding_open,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),pri_outstanding_open,LITERAL,"lag(""outstanding_capital"",1"
./loan-active.ipynb,v2_contract (amft.db),repay_amt_month,loan_active (amft.db),repay_amt_month,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),remaining_due_interest,loan_active (amft.db),repay_amt_month,EXPRESSION,column('remaining_due_capital') + column('remaining_due_interest'
./loan-active.ipynb,v2_contract (amft.db),remaining_due_capital,loan_active (amft.db),repay_amt_month,EXPRESSION,column('remaining_due_capital') + column('remaining_due_interest'
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),repay_amt_month,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),source,loan_active (amft.db),source,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),terminated_at,loan_active (amft.db),terminated_at,DIRECT,
./loan-active.ipynb,v2_contract (amft.db),_LITERAL_,loan_active (amft.db),terminated_at,LITERAL,F.lit(None
./loan-active.ipynb,v2_contract (amft.db),utm_source,loan_active (amft.db),utm_source,DIRECT,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),contract_status,migrate_table (amft.db),contract_status,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),current_dpd,migrate_table (amft.db),current_dpd,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),due_number,migrate_table (amft.db),due_number,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),fee_consultant_ccy,migrate_table (amft.db),fee_consultant_ccy,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),id_contract,migrate_table (amft.db),id_contract,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),installment_capital,migrate_table (amft.db),installment_capital,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),installment_end_date,migrate_table (amft.db),installment_end_date,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),installment_interest,migrate_table (amft.db),installment_interest,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),installment_start_date,migrate_table (amft.db),installment_start_date,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),note_step,migrate_table (amft.db),note_step,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),outstanding_capital,migrate_table (amft.db),outstanding_capital,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),overdue_fine_ccy,migrate_table (amft.db),overdue_fine_ccy,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),remaining_due_capital,migrate_table (amft.db),remaining_due_capital,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),remaining_due_interest,migrate_table (amft.db),remaining_due_interest,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),total_fee,migrate_table (amft.db),total_fee,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),total_installment,migrate_table (amft.db),total_installment,GROUPBY,
./ThangDoDinh/COALESCE_DATA.ipynb,stg_data2amber (amft.db),utm_source,migrate_table (amft.db),utm_source,GROUPBY,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),age,mob_by_update_last_date (amft.db),age,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),disbursed_time,mob_by_update_last_date (amft.db),age,EXPRESSION,"year(col(""disbursed_time"""
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),age,mob_by_update_last_date (amft.db),age,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),disbursed_time,mob_by_update_last_date (amft.db),age,EXPRESSION,"year(col(""disbursed_time"""
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),business_date,mob_by_update_last_date (amft.db),business_date,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),business_date,mob_by_update_last_date (amft.db),business_date,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),contract_id,mob_by_update_last_date (amft.db),contract_id,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),contract_id,mob_by_update_last_date (amft.db),contract_id,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),data_date_key,mob_by_update_last_date (amft.db),data_date_key,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),data_date_key,LITERAL,lit(date_key
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),data_date_key,mob_by_update_last_date (amft.db),data_date_key,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),data_date_key,LITERAL,lit(date_key
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),disbursed_month,mob_by_update_last_date (amft.db),disbursed_month,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),disbursed_month,LITERAL,"expr(""concat(substring(cast(disbursed_month as string),1,4), '-', substring(cast(disbursed_month as string),5,2"
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),disbursed_month,mob_by_update_last_date (amft.db),disbursed_month,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),disbursed_month,LITERAL,"expr(""concat(substring(cast(disbursed_month as string),1,4), '-', substring(cast(disbursed_month as string),5,2"
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),disbursed_week,mob_by_update_last_date (amft.db),disbursed_week,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),disbursed_week,mob_by_update_last_date (amft.db),disbursed_week,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),disbursed_year,LITERAL,"expr(""left(disbursed_month,4)"""
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),_LITERAL_,mob_by_update_last_date (amft.db),disbursed_year,LITERAL,"expr(""left(disbursed_month,4)"""
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),current_dpd,mob_by_update_last_date (amft.db),dpd_30,CONDITIONAL,"when(col('current_dpd')>=30,lit(1"
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),current_dpd,mob_by_update_last_date (amft.db),dpd_30,CONDITIONAL,"when(col('current_dpd')>=30,lit(1"
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),current_dpd,mob_by_update_last_date (amft.db),dpd_90,CONDITIONAL,"when(col('current_dpd')>=90,lit(1"
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),current_dpd,mob_by_update_last_date (amft.db),dpd_90,CONDITIONAL,"when(col('current_dpd')>=90,lit(1"
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),due_number,mob_by_update_last_date (amft.db),due_number,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),due_number,mob_by_update_last_date (amft.db),due_number,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),installment_end_date,mob_by_update_last_date (amft.db),installment_end_date,CONDITIONAL,"when(date_format(col('installment_end_date'),'yyyyMMdd'"
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),installment_end_date,mob_by_update_last_date (amft.db),installment_end_date,CONDITIONAL,"when(date_format(col('installment_end_date'),'yyyyMMdd'"
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),loan_amount,mob_by_update_last_date (amft.db),loan_amount,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),loan_amount,mob_by_update_last_date (amft.db),loan_amount,DIRECT,
./mob_by_update_last_date.ipynb,v2_repayment_by_mob (amft.db),loan_term,mob_by_update_last_date (amft.db),loan_term,DIRECT,
./Backfill job/mob_by_update_last_date_backfill.ipynb,v2_repayment_by_mob (amft.db),loan_term,mob_by_update_last_date (amft.db),loan_term,DIRECT,
