notebook,source_table,source_column,destination_table,destination_column,transformation_type,transformation_expr
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),card_delivery_address,dw_appl_additionalfields_dim (vc_data_dwh.db),card_delivery_address,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),card_number,dw_appl_additionalfields_dim (vc_data_dwh.db),card_number,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),city_id,dw_appl_additionalfields_dim (vc_data_dwh.db),city_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),company_address,dw_appl_additionalfields_dim (vc_data_dwh.db),company_address,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),company_name,dw_appl_additionalfields_dim (vc_data_dwh.db),company_name,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),cust_career,dw_appl_additionalfields_dim (vc_data_dwh.db),cust_career,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),cust_position,dw_appl_additionalfields_dim (vc_data_dwh.db),cust_position,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),data_json_string,dw_appl_additionalfields_dim (vc_data_dwh.db),data_json_string,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),date_of_incorporation,dw_appl_additionalfields_dim (vc_data_dwh.db),date_of_incorporation,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),email_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),email_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),embossed_card,dw_appl_additionalfields_dim (vc_data_dwh.db),embossed_card,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),employee_code_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),employee_code_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),employeedepartment,dw_appl_additionalfields_dim (vc_data_dwh.db),employeedepartment,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),employment_level,dw_appl_additionalfields_dim (vc_data_dwh.db),employment_level,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),employstatus,dw_appl_additionalfields_dim (vc_data_dwh.db),employstatus,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),existing_credit_card_limit,dw_appl_additionalfields_dim (vc_data_dwh.db),existing_credit_card_limit,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),health_care_insurance_id,dw_appl_additionalfields_dim (vc_data_dwh.db),health_care_insurance_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),id,dw_appl_additionalfields_dim (vc_data_dwh.db),id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),identification_city_of_issue,dw_appl_additionalfields_dim (vc_data_dwh.db),identification_city_of_issue,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),income_type,dw_appl_additionalfields_dim (vc_data_dwh.db),income_type,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),industry,dw_appl_additionalfields_dim (vc_data_dwh.db),industry,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),industry_code,dw_appl_additionalfields_dim (vc_data_dwh.db),industry_code,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_address_check_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_address_check_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_address_current_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_address_current_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_address_vmg_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_address_vmg_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cost_dependents_amt_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cost_dependents_amt_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cost_monthly_amt_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cost_monthly_amt_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cost_no_of_dependents_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cost_no_of_dependents_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cost_total_amt_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cost_total_amt_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_birthday_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_birthday_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_blacklist_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_blacklist_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_cmnd_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_cmnd_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_dedupe_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_dedupe_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_fullname_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_fullname_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_paymnet_date_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_paymnet_date_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_phone_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_phone_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_product_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_product_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_cus_purpose_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_cus_purpose_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_card_emi_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_card_emi_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_card_os_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_card_os_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_card_term_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_card_term_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_cctc_os_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_cctc_os_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_collateral_os_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_collateral_os_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_collateral_term_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_collateral_term_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_cttc_emi_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_cttc_emi_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_cttc_term_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_cttc_term_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_ktsdb_emi_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_ktsdb_emi_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_ktsdb_os_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_ktsdb_os_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_ktsdb_term_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_ktsdb_term_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_overdraft_emi_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_overdraft_emi_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_overdraft_os_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_overdraft_os_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_overdraft_term_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_overdraft_term_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_loan_tsdb_emi_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_loan_tsdb_emi_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_ntc_note_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_ntc_note_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_ntc_result_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_ntc_result_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_pcb_loan_history_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_pcb_loan_history_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_pcb_loan_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_pcb_loan_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_remain_cost_amt_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_remain_cost_amt_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_remain_cost_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_remain_cost_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_remain_total_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_remain_total_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_avg_3month_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_avg_3month_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_avg_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_avg_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_both_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_both_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_other_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_other_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_t1_month_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_t1_month_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_t2_month_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_t2_month_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_t_month_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_t_month_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_salary_total_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_salary_total_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_insurrance_amt_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_insurrance_amt_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_min_pay_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_min_pay_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_min_rate_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_min_rate_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_note_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_note_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_rate_insurrance_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_rate_insurrance_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_reject_note_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_reject_note_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_result_limit_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_result_limit_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_suggest_resut_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_suggest_resut_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_working_dvct_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_working_dvct_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_working_num_of_year_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_working_num_of_year_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),info_working_vmg_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),info_working_vmg_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),insurance_id,dw_appl_additionalfields_dim (vc_data_dwh.db),insurance_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),insurance_iss_date,dw_appl_additionalfields_dim (vc_data_dwh.db),insurance_iss_date,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),insurance_type,dw_appl_additionalfields_dim (vc_data_dwh.db),insurance_type,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),kyc_employer_establishment_time,dw_appl_additionalfields_dim (vc_data_dwh.db),kyc_employer_establishment_time,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),kyc_stakeholder_type,dw_appl_additionalfields_dim (vc_data_dwh.db),kyc_stakeholder_type,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),labour_contract_type,dw_appl_additionalfields_dim (vc_data_dwh.db),labour_contract_type,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_codeexpirationtime,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_codeexpirationtime,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_countrycode,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_countrycode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_extension,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_extension,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_id,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_isdcode,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_isdcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_nphonenumber,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_nphonenumber,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_numbertypevo,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_numbertypevo,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_stdcode,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_stdcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_verificationcode,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_verificationcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),mobile_verified,dw_appl_additionalfields_dim (vc_data_dwh.db),mobile_verified,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),number_of_employees,dw_appl_additionalfields_dim (vc_data_dwh.db),number_of_employees,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),other_insurance,dw_appl_additionalfields_dim (vc_data_dwh.db),other_insurance,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),otherincome,dw_appl_additionalfields_dim (vc_data_dwh.db),otherincome,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_codeexpirationtime,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_codeexpirationtime,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_countrycode,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_countrycode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_extension,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_extension,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_id,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_isdcode,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_isdcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_numbertypevo,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_numbertypevo,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_phonenumber,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_phonenumber,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_stdcode,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_stdcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_verificationcode,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_verificationcode,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),phone_verified,dw_appl_additionalfields_dim (vc_data_dwh.db),phone_verified,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),pos_code_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),pos_code_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),probation_period,dw_appl_additionalfields_dim (vc_data_dwh.db),probation_period,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),rec_updated_date,dw_appl_additionalfields_dim (vc_data_dwh.db),rec_updated_date,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),_LITERAL_,dw_appl_additionalfields_dim (vc_data_dwh.db),rec_updated_date,LITERAL,"expr(""current_timestamp() + INTERVAL 7 HOURS"""
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),reference_contact_info,dw_appl_additionalfields_dim (vc_data_dwh.db),reference_contact_info,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),reference_partner,dw_appl_additionalfields_dim (vc_data_dwh.db),reference_partner,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),reference_type,dw_appl_additionalfields_dim (vc_data_dwh.db),reference_type,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),request_date_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),request_date_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),request_id_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),request_id_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),salary_payment_method,dw_appl_additionalfields_dim (vc_data_dwh.db),salary_payment_method,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),salaryday,dw_appl_additionalfields_dim (vc_data_dwh.db),salaryday,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),score_diemfraud_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),score_diemfraud_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),score_limit_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),score_limit_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),score_schemecode_vcas,dw_appl_additionalfields_dim (vc_data_dwh.db),score_schemecode_vcas,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),sim_card_checking_result,dw_appl_additionalfields_dim (vc_data_dwh.db),sim_card_checking_result,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),spouseincome,dw_appl_additionalfields_dim (vc_data_dwh.db),spouseincome,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),stock_capital_amt,dw_appl_additionalfields_dim (vc_data_dwh.db),stock_capital_amt,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),stock_code,dw_appl_additionalfields_dim (vc_data_dwh.db),stock_code,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),stock_listed_price,dw_appl_additionalfields_dim (vc_data_dwh.db),stock_listed_price,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),suggest_user_id,dw_appl_additionalfields_dim (vc_data_dwh.db),suggest_user_id,DIRECT,
./dw_app/dw_appl_addi_model_company_info_dim.ipynb,f1_loan_app_form_data_maps (vc_los_cas.db),tax_code,dw_appl_additionalfields_dim (vc_data_dwh.db),tax_code,DIRECT,
