notebook_name,source_table,source_type,destination_table,destination_type
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/OPTIMIZE.ipynb,dop_customer (dlc_data.db),PARQUET,dop_customer (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/OPTIMIZE.ipynb,dop_customer_temp (dlc_data.db),PARQUET,dop_customer_loan_temp (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/OPTIMIZE.ipynb,dop_customer_loan (dlc_data.db),PARQUET,dop_customer_loan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/OPTIMIZE.ipynb,dop_customer_loan_temp (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/approval_limit_staging.ipynb,contract_details (dlc_data.db),PARQUET,approval_limit_staging (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/approval_limit_staging.ipynb,product_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/approval_limit_staging.ipynb,ods_dw_loan_provision_fct (vc_risk.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/approval_limit_staging.ipynb,orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/approval_limit_staging.ipynb,approval_limit_staging (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,stg_score_bin (dlc_data.db),PARQUET,dop_customer_log_step_staging (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,dop_customer_log_step_staging (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,dop_customer_log_step (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,scheme_fiza (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,dop_customer_coor (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,customer_location (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,pcb_data (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,medium (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,approval_limit_staging (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,contract_details (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Get_dataset_tracking_performance.ipynb,customer_loan_final_stg (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Tracking_performance_final.ipynb,stg_tracking_performance (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Tracking_performance_final.ipynb,contract_details (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Tracking_performance_final.ipynb,product_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/dop/tracking_performance/Tesst.ipynb,dop_customer_log_step (dlc_data.db),PARQUET,dop_customer_log_step_staging (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/fast_call_prod.ipynb,fastcall_account (dlc_data_staging.db),CSV,,
/home/jupyter/notebook.home/etl_data/fast_call/fast_call_prod.ipynb,fastcall_history (dlc_data_staging.db),CSV,,
/home/jupyter/notebook.home/etl_data/fast_call/fastcall_current_daily.ipynb,,,fastcall_current (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/fastcall_current_init.ipynb,,,fastcall_current (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_fastcall_by_claim_daily.ipynb,,,dm_fastcall_by_claim (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_fastcall_by_claim_init.ipynb,,,dm_fastcall_by_claim (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_notcall_unfinish_daily.ipynb,,,dm_notcall_unfinish (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_notcall_unfinish_init.ipynb,,,dm_notcall_unfinish (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_frequency_by_day_daily.ipynb,,,dm_frequency_by_day (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_frequency_by_day_init.ipynb,,,dm_frequency_by_day (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_frequency_by_hour_daily.ipynb,,,dm_frequency_by_hour (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_frequency_by_hour_init.ipynb,,,dm_frequency_by_hour (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_rank_fastcall_daily.ipynb,,,dm_rank_fastcall (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/dm_rank_fastcall_init.ipynb,,,dm_rank_fastcall (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/fast_call/v2_fastcall_current_daily.ipynb,contract_dim (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/fast_call/v2_fastcall_current_daily.ipynb,repayment_current_by_due_number (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/fast_call/v2_fastcall_current_daily.ipynb,collection_current (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/fast_call/v2_fastcall_current_daily.ipynb,log_histories (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/fast_call/v2_fastcall_current_daily.ipynb,relative_mobile (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/pcb/orderloan.ipynb,pcb_log (vc_fi_data.db),PARQUET,gtel_sample (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/pcb/orderloan.ipynb,data-mining (dlc_data.db),CSV,,
/home/jupyter/notebook.home/etl_data/pcb/pcb_data.ipynb,pcb_log (vc_fi_data.db),PARQUET,stg_pcb_data (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/pcb/Untitled.ipynb,orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/pcb/Untitled.ipynb,pcb_log (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/pcb/pcb_data_daily_1.ipynb,pcb_log (vc_fi_data.db),PARQUET,pcb_data (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/pcb/pcb_data_daily.ipynb,pcb_log (vc_fi_data.db),PARQUET,stg_pcb_data (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/pcb/pcb_data_daily.ipynb,stg_pcb_data (dlc_data.db),PARQUET,stg_pcb_data (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/pcb/pcb_data_daily.ipynb,,,pcb_data (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily.ipynb,,,customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_daily.ipynb,orderloan_final (dlc_data.db),PARQUET,tmp_customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_daily.ipynb,dm_key_risk_indicators_current (dlc_data.db),PARQUET,dm_key_risk_current_by_demographic (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_daily.ipynb,tmp_customer_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_daily.ipynb,orderloan_final (dlc_data.db),PARQUET,tmp_customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_daily.ipynb,dm_key_risk_indicators_ever (dlc_data.db),PARQUET,dm_key_risk_ever_by_demographic (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_daily.ipynb,relative_mobile (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_daily.ipynb,tmp_customer_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/contract_vc_daily.ipynb,daily_checkpoint_contract (vc_fi_data.db),PARQUET,contract_vc (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/contract_vc_daily.ipynb,contract_vc (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/contract_vc_init.ipynb,,,contract_vc (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate.ipynb,dm_key_risk_indicators_ever (dlc_data.db),PARQUET,stg_risk_multivariate (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate.ipynb,stg_risk_multivariate (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate.ipynb,customer_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/balance_vc_1.ipynb,daily_checkpoint_balance (vc_fi_data.db),PARQUET,balance_vc (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/balance_vc_daily.ipynb,daily_checkpoint_balance (vc_fi_data.db),PARQUET,balance_vc (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/balance_vc_daily.ipynb,balance_vc (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/balance_vc_init.ipynb,daily_checkpoint_balance (dlc_data.db),PARQUET,balance_vc (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/balance_vc_init.ipynb,balance_vc (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever.ipynb,contract (dlc_data.db),PARQUET,tmp_key_risk_ever (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever.ipynb,repayment_history (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever.ipynb,repayment_current_by_due_number (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever.ipynb,contract_payback (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever_daily.ipynb,tmp_key_risk_ever (dlc_data.db),PARQUET,tmp_key_risk_ever (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever_daily.ipynb,contract (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever_daily.ipynb,repayment_current_by_due_number (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_key_risk_ever_daily.ipynb,contract_payback (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_init_v2.ipynb,dim_age_bin (dlc_data.db),CSV,customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_init_v2.ipynb,region_province (dlc_data.db),CSV,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_init_v2.ipynb,product_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_init_v2.ipynb,contract (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily_v2.ipynb,dim_age_bin (dlc_data.db),CSV,customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily_v2.ipynb,region_province (dlc_data.db),CSV,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily_v2.ipynb,product_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily_v2.ipynb,contract (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/customer_info_daily_v2.ipynb,customer_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_init.ipynb,dm_key_risk_indicators_current (dlc_data.db),PARQUET,tmp_customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_init.ipynb,tmp_customer_info (dlc_data.db),PARQUET,dm_key_risk_current_by_demographic (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_daily-Copy1.ipynb,tmp_customer_info (dlc_data.db),PARQUET,tmp_customer_info (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_current_by_demographic_daily-Copy1.ipynb,dm_key_risk_indicators_current (dlc_data.db),PARQUET,dm_key_risk_current_by_demographic (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_init.ipynb,dm_key_risk_indicators_ever (dlc_data.db),PARQUET,dm_key_risk_ever_by_demographic (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_dm_key_risk_indicators_current_daily.ipynb,dm_key_risk_indicators_current (dlc_data.db),PARQUET,tmp_dm_key_risk_indicators_current (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_dm_key_risk_indicators_current_daily.ipynb,key_risk_indicators_current (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_dm_key_risk_indicators_current_daily.ipynb,repayment_current_by_due_number (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/tmp_dm_key_risk_indicators_current_daily.ipynb,tmp_1st_mob (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,dm_key_risk_indicators_ever (dlc_data.db),PARQUET,dm_key_risk_ever_by_demographic_multivariate (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,dm_key_risk_indicators_ever (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,tmp_score_risk (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,customer_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,customer_loan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,contract (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_by_demographic_multivariate-Copy1.ipynb,product_info (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_2_by_demographic_multivariate.ipynb,dm_key_risk_indicators_ever_2 (dlc_data.db),PARQUET,stg_risk_2_multivariate (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_2_by_demographic_multivariate.ipynb,stg_risk_2_multivariate (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/key_risk_by_demographic/dm_key_risk_ever_2_by_demographic_multivariate.ipynb,contract_segment (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_init.ipynb,data_sme_orderloan (dlc_data.db),PARQUET,sme_orderloan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_daily.ipynb,data_sme_orderloan (vc_fi_data.db),PARQUET,sme_orderloan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_daily.ipynb,data_sme_orderloan (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_daily.ipynb,data_orderloan (vc_fi_data.db),PARQUET,orderloan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_daily.ipynb,orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_init.ipynb,data_orderloan (vc_fi_data.db),PARQUET,orderloan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_daily-Copy1.ipynb,data_orderloan (dlc_data.db),PARQUET,orderloan (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_daily-Copy1.ipynb,orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/dim_status.ipynb,dim_loanstatus_tmp (dlc_data.db),CSV,dim_loanstatus_tmp (dlc_data.db),CSV
/home/jupyter/notebook.home/etl_data/orderloan/dim_status.ipynb,,,dim_loanstatus (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_los_approval_init.ipynb,sme_orderloan (dlc_data.db),PARQUET,sme_los_approval (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_los_approval_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,sme_los_approval (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,orderloan (dlc_data.db),PARQUET,relative_mobile (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,sme_orderloan (dlc_data.db),PARQUET,tmp_relative_mobile (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile.ipynb,relative_mobile (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,orderloan (dlc_data.db),PARQUET,relative_mobile (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,tmp_relative_mobile (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,tmp_relative_mobile (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/relative_mobile_daily.ipynb,relative_mobile (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,dop_loan_info_kv (dlc_data.db),PARQUET,orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,tmp_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,orderloan_vc_vinfast (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,sme_orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_init.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,dop_loan_info_kv (dlc_data.db),PARQUET,orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,tmp_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_vc_kiotviet_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_vc_vinfast (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,tmp_orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_final_daily.ipynb,orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/dm_los_approval.ipynb,orderloan_final (dlc_data.db),PARQUET,dm_los_approval (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,sme_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,tmp_sme_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,tmp_sme_orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_daily.ipynb,sme_orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_init.ipynb,sme_orderloan (dlc_data.db),PARQUET,sme_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_init.ipynb,orderloan_vc_misa_consumer (vc_fi_data.db),PARQUET,tmp_sme_orderloan_final (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_final_init.ipynb,orderloan_vc_misa_household (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_los_approval.ipynb,orderloan_final (dlc_data.db),PARQUET,sme_los_approval (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_los_approval.ipynb,sme_orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/dim_pilot.ipynb,contract_pilot (dlc_data.db),PARQUET,dim_pilot (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/contract_pilot.ipynb,orderloan_final (dlc_data.db),PARQUET,contract_pilot (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/contract_pilot.ipynb,contract (dlc_data.db),PARQUET,dim_pilot (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/contract_pilot.ipynb,contract_eligiblepilot (dlc_data.db),CSV,,
/home/jupyter/notebook.home/etl_data/orderloan/contract_pilot.ipynb,dim_date (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_by_servicecode_daily.ipynb,orderloan (dlc_data.db),PARQUET,orderloan_by_servicecode (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_by_servicecode_daily.ipynb,orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/orderloan_by_servicecode_daily.ipynb,orderloan_by_servicecode (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_by_servicecode_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,sme_orderloan_by_servicecode (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_by_servicecode_daily.ipynb,sme_orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/sme_orderloan_by_servicecode_daily.ipynb,sme_orderloan_by_servicecode (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/test-Copy1.ipynb,data_orderloan (vc_fi_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/test-Copy1.ipynb,orderloan_final (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/test-Copy1.ipynb,orderloan_by_servicecode (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/test-Copy1.ipynb,orderloan_vc_vtmn_bak_20250918 (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/orderloan/test-Copy1.ipynb,bak_data_orderloan (dlc_data.db),PARQUET,,
/home/jupyter/notebook.home/etl_data/grab/customer_profile_grab_init.ipynb,contract_details (dlc_data.db),PARQUET,customer_profile_grab (dlc_data.db),PARQUET
/home/jupyter/notebook.home/etl_data/grab/customer_profile_grab_daily.ipynb,customer_loan_final (dlc_data.db),PARQUET,customer_profile_grab (dlc_data.db),PARQUET
